course_id_new	original_pid	name
733	153722	fashion-and-glamour-photography
734	154060	quick-start-email-how-to-become-a-gmail-guru
735	155254	internetsafety
736	156022	soc-verification-systemverilog
737	156696	travel-hacking-like-a-wizard-fly-for-free
738	156830	wordpress-child-themes-for-beginners
739	157542	powerpoint-speed-training
740	157842	it-security-beginner-certified-hacking-training
741	158934	intro-to-html-and-css
742	159070	webdevelopment101_html
743	159760	create-custom-responsive-wordpress-website-client
744	159998	how-to-write-a-nonfiction-book-that-actually-sells
745	160046	pareto-para-programadores-el-eslabon-perdido-del-seniority-mini
746	160468	digital-publishing-create-newsstand-app-magazine
747	160652	effectivecollegeessay
748	160698	a-crash-course-in-wedding-photography
749	161764	developing-self-awareness
750	162274	joomla-3-the-basics
751	162422	learn-wordpress-from-scratch-for-beginners
752	162972	domina-la-hoja-de-calculo-de-google-sin-esfuerzo
753	164012	windows-azure-programming
754	164058	ultimate-excel-programmer
755	164228	online-marketing-strategies
756	164400	mastering-bgp-in-depth-on-cisco-routers
757	164554	angularjs-jumpstart
758	164682	process-leader-framework
759	164850	home-based-business-tips-getting-started-selling-on-ebay
760	164860	say-no-stay-friends
761	164958	napoleon-in-egypt
762	164972	the-rms-lusitania
763	165236	whats-new-in-java-8
764	165376	the-8-keys-to-outrageous-business-success
765	165556	instalando-symfony2
766	165964	stock-trading-ninja-learn-how-to-make-money-trading-stocks
767	166002	how-to-hire-a-virtual-assistant
768	166070	the-ultimate-guide-to-funnel-optimization
769	166170	empresas-individuales-en-mercados-de-subsistencia
770	166370	google-chrome-developer-tools
771	166902	learning-to-learn2
772	167918	get-your-dream-job-blueprint-for-winning-any-job-interview
773	168308	the-podcast-blueprint
774	169116	the-ultimate-relationship-coaching-programme
775	169144	manage-wordpress-website
776	169560	the-best-diet-in-the-world-reasonable-eating
777	169638	fundamentos-de-programacion-con-java
778	170732	how-to-build-a-7-figure-business-working-3-days-a-week
779	170840	how-to-write-the-ultimate-strategic-business-plan
780	170844	learn-the-leadership-secrets-of-top-income-earners
781	170852	how-to-get-10-new-customers-in-the-next-30-days
782	170854	how-to-write-the-ultimate-1-page-marketing-plan
783	170926	wordpress-step-by-step
784	171066	networkingstepbystep-bgp
785	171602	be-transformed-by-the-renewing-of-your-mind
786	171838	secret-sauce-of-great-writing
787	171932	sublime-text
788	172426	how-to-validate-any-business-idea
789	172572	learn-database-design-with-mysql
790	173342	change-your-thinking
791	173480	challenge
792	173522	learn-how-to-be-creative-in-ms-word-special-card
793	173548	build-your-first-website-in-1-week
794	173888	angularjs-for-the-real-world-learn-to-create-a-webapp
795	173978	english-punctuation-made-easy
796	174002	woocommerce
797	174116	woocommerce-free
798	175802	getting-started-with-google-drive
799	176112	mastering-microsoft-exchange-server-2013
800	176432	html5-essentials-for-beginners
801	176588	web-design-course-ali-hamdi
802	176626	how-to-make-application-with-c-sqlite-for-beginnerss
803	176758	how-to-start-a-business-go-from-business-idea-to-a-business
804	177470	curso-basico-de-drupal
805	177706	become-a-speeddemon-hack-automation-focus-efficiency-to-have-more-time
806	177906	consultorsapmm
807	177912	angularjs
808	178044	how-to-make-graphics-for-a-website
809	178242	fundraising-tips-and-strategies-for-raising-capital
810	178304	mplsl3vpn
811	179070	companyweb
812	179174	how-to-write-a-business-plan
813	179288	aspnet-mvc-with-entity-framework-from-scratch
814	179372	shoulder-neck-pain
815	179588	marketing-on-facebook
816	179982	wedding-photography
817	180034	stonehurst-manor-7-most-popular-drinks-class
818	180106	how-to-create-grow-a-mobile-app-iphone-android-business
819	180806	munay-ki
820	181470	perdre-son-accent-en-anglais
821	181546	hacking-academy-metasploit-penetration-tests-from-scratch
822	181564	ebay-selling-no-inventory
823	181890	comptia-220-801
824	182478	magic-tricks
825	182578	how-to-make-a-prezi-presentation
826	183010	automation-testing-using-junit
827	183012	java-parallel-computation-on-hadoop-in-4-hours
828	183314	be-true-find-your-truth-and-live-it
829	183656	how-to-draw-manga-and-anime-faces-and-hair
830	184010	jquery-premium-course
831	184026	curso-de-jquery
832	184124	how-to-breakdance-for-beginners
833	184138	the-ultimate-confidence-coaching-program
834	184238	turn-your-photographs-into-paintings-using-photoshop
835	184636	marketing-plan-strategy-become-a-great-marketer
836	184840	trademark-law-for-entrepreneurs
837	185280	a-room-for-improvement
838	185304	learn-ovm-uvm
839	185678	csharp-from-scratch
840	185916	excel-data-analysis-for-dummies
841	185988	introduccion-al-seo-20
842	186096	coding-for-entrepreneurs-core
843	186220	apache-web-server-administration
844	186424	connectio
845	186764	marketing-on-youtube
846	187144	coloringcomics
847	187246	seo-with-google-other-large-platforms-to-get-great-scale
848	187248	make-money-with-affiliate-marketing-earn-passive-income
849	187432	music-theory-for-electronic-musicians-2-minor-keys
850	187624	learn-java-programming-from-scratch
851	187626	learn-vfd-in-a-day
852	187764	get-in-touch-with-tricentis-tosca-testsuite
853	187850	how-to-start-a-website-for-writers-artists-creative-types
854	187864	write-your-own-social-media-strategy
855	188058	investing-fundamentals-how-to-develop-an-investors-mindset
856	188692	build-responsive-website-designs-with-html5-and-css
857	188828	web-hosting-wordpress-installation-for-beginners
858	189018	learn-nosql-database-design-from-scratch
859	189044	reasonable-teaching-the-13x4-to-master-the-art-of-teaching
860	189086	productivity-hacks
861	189116	team-kata
862	189940	no-pressure-prospecting
863	189996	payments
864	190614	blenders
865	190696	bootstrap-for-everyone
866	190816	ias-18-revenue
867	190868	remote-viewing-advanced-intuition-of-billionaires
868	190894	remote-viewing-basics
869	191072	fundamentos-de-itil-v3
870	191176	learn-testng-testing-framework-from-scratch
871	191290	wireshark-crash-course
872	191588	ias-10-events-after-reporting-date
873	191738	beginners-guide-to-sql-master-sql-quickly
874	191854	how-to-invest-in-the-stock-market-beginners
875	192004	7-scientifically-proven-steps-to-increase-your-influence
876	192084	six-sigma-green-belt-certification-training
877	192776	twitter-followers-success-system
878	192870	trading-penny-stocks-a-guide-for-all-levels
879	193290	general-networking
880	193316	marketing-on-twitter
881	194160	create-wordpress-themes-with-ultimatum
882	194168	scrivener-for-mac
883	194608	mcg-difcon-how-to-with-7
884	194692	quicklessons
885	194754	facebook-pages
886	195172	open-your-story-like-a-new-york-times-best-selling-author
887	195264	curso-de-joomla-3-5-mi-primero-proyecto-con-joomla
888	195274	up-and-running-with-bootstrap-3
889	195286	effective-time-management
890	195542	i-want-to-create-an-app-but-dont-know-where-to-start
891	196100	wordpress-39-unveiled-build-your-own-site-fast
892	196152	writing-with-flair-how-to-become-an-exceptional-writer
893	196304	aspnet-mvc-web-app-on-3-tier-architecture
894	196320	advancedcommunicationskills
895	197052	fun-with-beginner-lego-mindstorms-ev3-robotics
896	197828	learn-to-setup-websites-from-scratch
897	197834	learn-to-build-mobile-games-using-corona-sdk
898	197836	projects-in-html5
899	198272	the-ultimate-guide-to-forms-in-html
900	198554	t-sql-for-data-analysts
901	198568	sql-for-marketers
902	198660	tenor-banjo-for-absolute-beginners
903	198690	acoustic-guitar-basics
904	198866	master-polite-english
905	199074	taoist-stress-reduction-qigong-meditation
906	199450	elite-trend-trader-how-to-make-a-fortune-trading-the-trend
907	199822	ias-12-accounting-for-income-taxes-basics
908	200090	salesforcecom-essentials
909	200598	benhewlettharmonicatuitionultimate-harmonica-course
910	200742	create-single-page-website-using-twitter-bootstrap
911	200824	json-training-a-javascript-object-notation-course
912	200838	masterful-living-a-new-beginning
913	200994	business-development-strategy-startups
914	201292	nodejs-for-beginners
915	201552	boards-for-business
916	201562	desarrollo-web-con-jsp-y-servlets
917	201594	matlab-programming-fundamentals
918	201926	operation-drumbeat
919	201966	how-to-be-psychic
920	202182	x86-asm-foundations
921	202252	free-gospel-piano-lessons
922	202522	cursoseo
923	202620	oracle-11g-real-application-clusters
924	202626	become-an-sap-hcm-consultant
925	203284	video-genius-how-to-say-stuff-brilliantly-using-ipad-video
926	203426	best-practices-for-volunteering-overseas
927	203440	google-analytics-for-beginners
928	203536	double-your-productivity-and-get-important-things-done
929	203732	value-investing-bootcamp-how-to-invest-wisely
930	203902	memorize-poetry
931	204562	effective-email-prospecting
932	204776	introduction-to-python-for-beginners
933	204942	the-importance-of-estate-planning
934	205270	salesforcecom-new-user-training
935	205520	blues-guitar-finger-picking-basics-with-jim-bruce
936	205720	profiting-with-public-domain
937	205942	how-to-freelane-for-designers-developers
938	205954	mastering-grails
939	205994	aprendalinux
940	206230	photo-colorization-how-to-colorize-black-white-photos
941	206242	serie-windows-server-update-services-wsus
942	206360	primeros-pasos-en-mongodb
943	206572	microsoft-excel-2010-tutorial-overview-for-the-beginners
944	206636	voice-mail-that-makes-money
945	206674	cardio-pulmonary-resuscitation-cpr
946	206886	sparkwords
947	206894	problem-solving
948	206908	how-to-invest-in-stocks-learning-about-financial-markets
949	207032	microsoft-access-2010-tutorial-for-absolute-beginners
950	207042	spring-framework-4
951	207990	introduction-to-human-rights
952	208394	3dmotive-building-modular-levels-for-games-with-unity-and-blender
953	208412	publish-your-childrens-book-in-print-a-crash-course
954	208456	how-to-get-publicity-and-press-coverage-for-your-business
955	208726	closecombattraining
956	209292	landing-page-and-conversion-optimization
957	209610	the-complete-ccna-200-120-course
958	209734	unity-3d-using-light-and-shadow-in-game-development
959	209736	introduction-to-unity-3d-scripting
960	209842	super-simple-outlook-2013
961	210230	how-to-draw-animals
962	211024	beavoiceactor
963	211248	overview-of-big-data-hadoop
964	212030	learn-the-unity-3d-shuriken-particle-system
965	212102	linkedin8020
966	212304	twelve-charcoal-drawing-techniques
967	212374	refactoru-intro-to-css
968	212376	refactoru-getting-started-as-a-web-developer
969	212380	refactoru-intro-js
970	212382	refactoru-intermediate-js
971	212388	refactoru-intro-unit-test
972	212390	refactoru-adv-js
973	212394	refactoru-intro-nodejs
974	212396	refactoru-intro-mongodb
975	212398	refactoru-adv-nodejs
976	212624	refactoru-intro-html
977	213180	oracle-12c
978	213200	the-christian-way-to-a-healthier-lifestyle
979	214008	businessanalysis
980	214046	option-trading-for-rookies-investing-the-profitable-way
981	214818	learn-kicad-printed-circuit-board-design
982	214876	springcore2
983	215104	logistic-regression-credit-scoring-modelling-using-sas
984	215728	shark-accounting
985	215736	responsive-prototyping-with-foundation-5-beginner-workshop
986	216692	the-quest-for-excel-lence
987	216842	self-publish-your-childrens-book-from-start-to-finish
988	217000	programming-in-javascript
989	218794	integralcalc-algebra
990	218944	selenium-webdriver-with-python
991	219576	survive-italy
992	219682	ifrs-conceptual-framework-for-financial-reporting
993	219776	excel-2013-completo
994	219838	learn-xml-crash-course
995	219954	aprenda-construct2-como-criar-um-jogo-de-plataforma-2d
996	220754	aprende-a-crear-una-pagina-web-desde-0
997	220812	how-to-make-your-first-sale
998	220926	work-from-home-as-a-virtual-assistant
999	221148	learn-microsoft-power-bi
1000	221440	lifestyle-design-101-location-independence-world-travel
1001	221578	fundamentals-of-math
1002	221674	git-complete
1003	221696	git-going-fast
1004	221732	learn-hadoop-mapreduce-and-bigdata-from-scratch
1005	222100	apple-logic-pro-x-master-logic-pro-x-quickly
1006	222628	apachemaven
1007	223772	el-papel-del-director-de-cine
1008	223886	smoothies
1009	224016	make-money-start-a-business-building-wordpress-plugins
1010	224138	the-engaging-presenter
1011	224296	zoho-crm-101-overview-and-getting-started
1012	224498	qi-gong-for-health-and-healing
1013	224552	12-steps-to-an-awesomesauce-you-step-1
1014	224944	language-of-success
1015	225126	how-to-reprogram-your-mind-in-60-seconds-or-less
1016	225172	scientificselfdefense
1017	225430	ppc-training-digital-marketing
1018	225560	after-effects-tutorials-advanced-shape-layers
1019	225904	mac-clarity
1020	226084	ias37-provisions-contingents-liabilities-assets
1021	226534	wordpress-backup-and-restore-fundamentals
1022	226718	mac-keyboard-shortcuts
1023	227686	motown-secrets-to-songwriting
1024	228110	drafting-confidentiality-agreements
1025	228668	build-an-amazon-business
1026	229098	chess-from-beginner-to-advanced-at-warp-speed
1027	229512	smalltalk
1028	230104	kali-linux-tutorials
1029	230198	self-hypnosis-for-personal-development
1030	230590	learn-python-programming-from-scratch
1031	231050	introduction-to-game-dynamics
1032	231176	learn-to-build-beautiful-html5-and-css3-websites-in-1-month
1033	231400	c-programming-tutorials
1034	231970	perspective-drawing-101
1035	232280	using-a-wacom-tablet
1036	232292	start-your-online-store-with-shopify-the-complete-guide
1037	232416	12-steps-to-an-awesomesauce-you-step-2
1038	232418	12-steps-to-an-awesomesauce-you-step-3
1039	232453	10-steps-to-an-awesomesauce-you-step-4
1040	232457	10-steps-to-an-awesomesauce-you-step-5
1041	232463	10-steps-to-an-awesomesauce-you-step-6
1042	232473	10-steps-to-an-awesomesauce-you-step-7
1043	232475	10-steps-to-an-awesomesauce-you-step-8
1044	232485	10-steps-to-an-awesomesauce-you-step-10
1045	233260	15-minute-hell
1046	233900	trading-penny-stocks-advanced-strategies
1047	233954	2-hour-digital-products-learn-how-to-create-and-sell-online
1048	233966	curso-de-empreendedorismo
1049	234386	revit_3dtraining_quickstart
1050	234558	virtual-private-network
1051	235062	aprende-a-crear-videos-animados-con-explaindio
